frame_index,timestamp_ms,detected,nose_x,nose_y,nose_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z
58,2416.667,True,-0.047537,-0.579701,-0.305275,0.053678,-0.594893,-0.194843,-0.097483,-0.553494,-0.180218,0.157289,-0.429812,-0.060514,-0.142037,-0.489854,-0.012319,0.219239,-0.23419,-0.094438,-0.211509,-0.219689,-0.066306,0.130327,-0.108323,-0.108083,-0.130874,-0.128665,-0.201755,0.098081,0.003087,0.035542,-0.094558,-0.010947,-0.035079
59,2458.333,True,-0.049703,-0.580305,-0.304157,0.052394,-0.594325,-0.194493,-0.098156,-0.553397,-0.176641,0.157132,-0.428671,-0.06026,-0.142107,-0.489188,-0.010865,0.218048,-0.234229,-0.089703,-0.211705,-0.219765,-0.064773,0.129624,-0.103117,-0.100331,-0.130556,-0.128536,-0.199788,0.098347,0.003104,0.035559,-0.094832,-0.010978,-0.03508
60,2500.0,True,-0.054296,-0.581281,-0.302401,0.050639,-0.59426,-0.194478,-0.098396,-0.554377,-0.175119,0.156865,-0.428165,-0.060306,-0.142272,-0.489204,-0.010501,0.217495,-0.234091,-0.090563,-0.211844,-0.219876,-0.064543,0.124389,-0.105567,-0.1009,-0.130088,-0.129868,-0.199145,0.09837,0.003158,0.035484,-0.094864,-0.011067,-0.035003
61,2541.667,True,-0.057034,-0.581505,-0.30038,0.048777,-0.59351,-0.194246,-0.0991,-0.554133,-0.172021,0.156538,-0.426962,-0.060243,-0.143287,-0.487846,-0.009887,0.216494,-0.233974,-0.09159,-0.211995,-0.217319,-0.063594,0.121282,-0.106323,-0.101378,-0.127255,-0.129998,-0.198416,0.098389,0.003189,0.0354,-0.094905,-0.011097,-0.034928
62,2583.333,True,-0.060108,-0.581437,-0.301692,0.047843,-0.592706,-0.195334,-0.100164,-0.553725,-0.172014,0.15633,-0.426439,-0.061713,-0.144915,-0.487461,-0.009994,0.216243,-0.233787,-0.091677,-0.216268,-0.217554,-0.063669,0.128629,-0.102224,-0.100021,-0.127742,-0.130202,-0.197588,0.098461,0.003204,0.035288,-0.094972,-0.011105,-0.034839
63,2625.0,True,-0.061691,-0.581492,-0.303275,0.047873,-0.592359,-0.201844,-0.099564,-0.553705,-0.173017,0.156704,-0.426076,-0.0673,-0.144197,-0.487455,-0.014065,0.210839,-0.233695,-0.102724,-0.216095,-0.218547,-0.067543,0.116183,-0.10725,-0.10287,-0.12432,-0.133491,-0.197641,0.09847,0.003328,0.035263,-0.094989,-0.011201,-0.034816
64,2666.667,True,-0.061709,-0.581962,-0.298649,0.048207,-0.591842,-0.199009,-0.099159,-0.553783,-0.165971,0.157533,-0.425184,-0.065331,-0.142522,-0.487457,-0.009286,0.210967,-0.233531,-0.099515,-0.215112,-0.218725,-0.063341,0.114689,-0.107946,-0.101546,-0.124795,-0.136157,-0.197272,0.098628,0.0036,0.035061,-0.09519,-0.011481,-0.034561
65,2708.333,True,-0.06256,-0.58365,-0.297472,0.048235,-0.591833,-0.199284,-0.097853,-0.555776,-0.16591,0.157839,-0.424923,-0.065753,-0.140608,-0.488467,-0.008633,0.211444,-0.232871,-0.099601,-0.213402,-0.220449,-0.060858,0.110032,-0.110217,-0.102187,-0.126246,-0.137379,-0.195134,0.098642,0.003804,0.034679,-0.095208,-0.011749,-0.034162
66,2750.0,True,-0.062183,-0.587265,-0.290172,0.048248,-0.592927,-0.194258,-0.097258,-0.557891,-0.162969,0.158646,-0.424839,-0.06385,-0.140517,-0.48891,-0.006394,0.216995,-0.232489,-0.099495,-0.208253,-0.220579,-0.060935,0.110399,-0.127316,-0.112729,-0.122876,-0.144904,-0.200248,0.098729,0.003823,0.034499,-0.095332,-0.011789,-0.033923
67,2791.667,True,-0.059194,-0.58779,-0.290448,0.050513,-0.593608,-0.194683,-0.094217,-0.56071,-0.164616,0.161912,-0.424907,-0.063998,-0.137832,-0.492066,-0.006419,0.223652,-0.230873,-0.102193,-0.203992,-0.224333,-0.061907,0.109963,-0.133547,-0.125082,-0.122908,-0.147569,-0.207526,0.098763,0.003951,0.03438,-0.095362,-0.012076,-0.0338
68,2833.333,True,-0.053479,-0.588275,-0.289696,0.053034,-0.594081,-0.192878,-0.092407,-0.561637,-0.164725,0.164047,-0.424899,-0.062849,-0.136022,-0.493013,-0.005981,0.226477,-0.229194,-0.10088,-0.199684,-0.225195,-0.061963,0.110183,-0.132265,-0.124556,-0.121829,-0.150027,-0.20789,0.098792,0.004077,0.033909,-0.095386,-0.012253,-0.033291
69,2875.0,True,-0.05167,-0.588448,-0.289755,0.053191,-0.594338,-0.191445,-0.092436,-0.561518,-0.164758,0.163955,-0.42491,-0.062195,-0.135951,-0.492764,-0.006111,0.224383,-0.229414,-0.099279,-0.200003,-0.224514,-0.063437,0.110715,-0.12877,-0.121912,-0.119969,-0.149756,-0.207888,0.098777,0.004154,0.033518,-0.095378,-0.012315,-0.032879
70,2916.667,True,-0.05181,-0.588421,-0.291598,0.052667,-0.594475,-0.191472,-0.094158,-0.561157,-0.165689,0.162541,-0.424991,-0.061515,-0.137197,-0.491023,-0.006756,0.220648,-0.229582,-0.09922,-0.202258,-0.219435,-0.066301,0.111371,-0.127241,-0.124371,-0.120102,-0.147316,-0.210779,0.09877,0.004079,0.033849,-0.09537,-0.012226,-0.033183
71,2958.333,True,-0.052641,-0.589011,-0.289492,0.05265,-0.595236,-0.179886,-0.096695,-0.561493,-0.155226,0.161724,-0.426053,-0.051983,-0.140506,-0.4913,0.007581,0.217616,-0.231096,-0.091269,-0.20656,-0.218832,-0.057064,0.111489,-0.121482,-0.110857,-0.173179,-0.136739,-0.207353,0.098883,0.004065,0.033374,-0.095455,-0.012106,-0.032658
72,3000.0,True,-0.056365,-0.589678,-0.28963,0.051834,-0.596128,-0.178635,-0.098811,-0.562968,-0.153656,0.158534,-0.427483,-0.050368,-0.143524,-0.491965,0.011649,0.215081,-0.232658,-0.091216,-0.210611,-0.218958,-0.036757,0.125417,-0.106296,-0.107716,-0.207705,-0.106938,-0.149549,0.098643,0.003981,0.032445,-0.095024,-0.011851,-0.031945
73,3041.667,True,-0.058776,-0.590853,-0.297177,0.050794,-0.596835,-0.181755,-0.10071,-0.563655,-0.156053,0.15529,-0.427993,-0.052535,-0.144513,-0.492079,0.009882,0.208737,-0.232621,-0.096214,-0.211839,-0.219,-0.028464,0.130199,-0.073567,-0.107916,-0.207526,-0.072117,-0.100766,0.098215,0.004035,0.032179,-0.094385,-0.011862,-0.031878
74,3083.333,True,-0.057637,-0.590782,-0.297062,0.052466,-0.596681,-0.181532,-0.100505,-0.563352,-0.155741,0.156356,-0.428066,-0.052388,-0.143724,-0.492572,0.009053,0.210544,-0.235368,-0.095496,-0.211685,-0.222441,-0.041024,0.127905,-0.092428,-0.106663,-0.20328,-0.107279,-0.173809,0.09822,0.004073,0.032074,-0.094412,-0.011873,-0.031707
75,3125.0,True,-0.057599,-0.590714,-0.295799,0.052519,-0.596618,-0.180921,-0.100654,-0.563278,-0.154845,0.156416,-0.428107,-0.052019,-0.143678,-0.492881,0.00979,0.211997,-0.236165,-0.093329,-0.212075,-0.223195,-0.042763,0.127537,-0.098081,-0.105169,-0.195923,-0.127908,-0.195711,0.098223,0.004116,0.03184,-0.094425,-0.011893,-0.031374
76,3166.667,True,-0.057573,-0.590564,-0.295179,0.052526,-0.596542,-0.180204,-0.100886,-0.563165,-0.154299,0.15645,-0.428113,-0.051078,-0.143878,-0.493125,0.010263,0.212363,-0.236337,-0.091875,-0.212834,-0.223983,-0.043621,0.126479,-0.104795,-0.105231,-0.186113,-0.131911,-0.195396,0.098296,0.004127,0.031777,-0.094531,-0.011889,-0.031272
77,3208.333,True,-0.056123,-0.590551,-0.295199,0.05307,-0.59672,-0.180311,-0.100669,-0.563133,-0.154922,0.15708,-0.428372,-0.050963,-0.143852,-0.493137,0.009996,0.21376,-0.236745,-0.091888,-0.212545,-0.222524,-0.049878,0.127363,-0.109221,-0.108899,-0.18136,-0.134272,-0.21109,0.098401,0.004125,0.031934,-0.094664,-0.011879,-0.031385
78,3250.0,True,-0.055509,-0.589734,-0.295588,0.053725,-0.59647,-0.180851,-0.100241,-0.562326,-0.155457,0.158334,-0.428071,-0.051226,-0.14338,-0.493144,0.009856,0.214233,-0.236043,-0.093679,-0.212101,-0.222564,-0.051035,0.126829,-0.113542,-0.114936,-0.173558,-0.135167,-0.210603,0.098431,0.004169,0.031807,-0.094715,-0.011902,-0.031228
79,3291.667,True,-0.054939,-0.589052,-0.295535,0.05391,-0.595949,-0.181027,-0.100066,-0.561653,-0.155714,0.158568,-0.427699,-0.051534,-0.143255,-0.493104,0.008941,0.214319,-0.23577,-0.094706,-0.211814,-0.222411,-0.055269,0.125062,-0.117883,-0.118409,-0.160637,-0.137675,-0.218316,0.098457,0.004182,0.031748,-0.094781,-0.011906,-0.031131
80,3333.333,True,-0.054942,-0.589383,-0.295566,0.05337,-0.596077,-0.181201,-0.100537,-0.561662,-0.156987,0.157924,-0.427871,-0.051982,-0.14435,-0.492802,0.007504,0.214003,-0.236362,-0.095246,-0.212162,-0.220511,-0.057126,0.122365,-0.126932,-0.121807,-0.160762,-0.140085,-0.219894,0.098531,0.004107,0.031728,-0.094877,-0.011824,-0.031105
81,3375.0,True,-0.056779,-0.589373,-0.296125,0.049318,-0.596087,-0.182792,-0.102713,-0.561212,-0.159723,0.15557,-0.428034,-0.052883,-0.148271,-0.49173,0.000999,0.213518,-0.236363,-0.09846,-0.213697,-0.215978,-0.064652,0.123376,-0.129694,-0.12843,-0.151864,-0.141778,-0.221818,0.098521,0.003909,0.03176,-0.094892,-0.011567,-0.031144
82,3416.667,True,-0.056737,-0.58748,-0.298872,0.047405,-0.595766,-0.190414,-0.102913,-0.559179,-0.171059,0.155295,-0.427849,-0.058189,-0.148828,-0.490524,-0.008615,0.213211,-0.230983,-0.104379,-0.211016,-0.213132,-0.073019,0.103392,-0.145598,-0.131818,-0.123927,-0.153081,-0.221165,0.098233,0.00381,0.032109,-0.094725,-0.011462,-0.031593
83,3458.333,True,-0.056329,-0.586036,-0.303088,0.046901,-0.595563,-0.197402,-0.102755,-0.557752,-0.180333,0.155327,-0.427995,-0.061602,-0.148807,-0.490053,-0.02045,0.213236,-0.231983,-0.110685,-0.206921,-0.2151,-0.088394,0.101443,-0.160898,-0.1431,-0.078816,-0.165926,-0.221396,0.098034,0.003565,0.033008,-0.094626,-0.011214,-0.032574
84,3500.0,True,-0.047834,-0.586156,-0.302939,0.049665,-0.59591,-0.197217,-0.096484,-0.557732,-0.181093,0.158473,-0.428021,-0.064348,-0.145608,-0.491069,-0.01891,0.230112,-0.238324,-0.116197,-0.201233,-0.218311,-0.085564,0.121647,-0.184035,-0.173832,-0.076927,-0.181925,-0.227883,0.097896,0.00358,0.034008,-0.094545,-0.011251,-0.033525
85,3541.667,True,-0.046166,-0.589068,-0.28182,0.051144,-0.597866,-0.175623,-0.095309,-0.559506,-0.158558,0.159086,-0.434012,-0.04572,-0.144846,-0.491805,-0.001216,0.238001,-0.259932,-0.082208,-0.198808,-0.218389,-0.06652,0.138692,-0.204606,-0.133151,-0.085131,-0.180527,-0.211336,0.098206,0.003515,0.034017,-0.094874,-0.011167,-0.033526
86,3583.333,True,-0.046343,-0.589602,-0.277322,0.051071,-0.59785,-0.169125,-0.096744,-0.559743,-0.150512,0.158211,-0.434668,-0.04214,-0.145882,-0.491874,0.011099,0.240093,-0.262638,-0.072822,-0.207454,-0.218286,-0.039907,0.153752,-0.197346,-0.113796,-0.129482,-0.178632,-0.182633,0.098429,0.00373,0.030619,-0.095105,-0.011291,-0.03003
87,3625.0,True,-0.038483,-0.590399,-0.299723,0.052768,-0.597903,-0.187195,-0.095177,-0.558372,-0.180445,0.158828,-0.433459,-0.054951,-0.145935,-0.487915,-0.008847,0.239987,-0.2486,-0.088357,-0.2089,-0.201954,-0.073732,0.170952,-0.191492,-0.147419,-0.151431,-0.176758,-0.263545,0.099146,0.003686,0.031372,-0.095899,-0.011256,-0.030707
88,3666.667,True,-0.03215,-0.591836,-0.313943,0.055334,-0.598111,-0.199876,-0.092664,-0.557806,-0.197377,0.161703,-0.432326,-0.064493,-0.14616,-0.484953,-0.026096,0.246605,-0.243284,-0.101019,-0.209059,-0.191294,-0.101653,0.189786,-0.190569,-0.17705,-0.170554,-0.175792,-0.316834,0.10017,0.003532,0.032838,-0.097017,-0.011109,-0.031994
89,3708.333,True,-0.025342,-0.596159,-0.312486,0.056971,-0.600827,-0.19699,-0.091488,-0.557894,-0.193882,0.162741,-0.43227,-0.062628,-0.146708,-0.484451,-0.023832,0.248357,-0.240314,-0.099142,-0.212057,-0.187573,-0.097307,0.198552,-0.188266,-0.171833,-0.198226,-0.175221,-0.308538,0.101575,0.003468,0.034286,-0.098449,-0.011042,-0.033282
90,3750.0,True,-0.025425,-0.598206,-0.311954,0.05905,-0.601518,-0.196559,-0.090031,-0.558585,-0.192839,0.164209,-0.431836,-0.062679,-0.146952,-0.484516,-0.024074,0.247637,-0.239382,-0.099245,-0.212189,-0.186413,-0.098685,0.201914,-0.18743,-0.175003,-0.198249,-0.174469,-0.312415,0.102597,0.003458,0.035166,-0.099517,-0.01103,-0.034039
91,3791.667,True,-0.025171,-0.598131,-0.313401,0.061273,-0.601319,-0.19753,-0.088813,-0.558588,-0.194478,0.1651,-0.431038,-0.063438,-0.147089,-0.484276,-0.025372,0.246927,-0.239039,-0.100868,-0.212161,-0.185304,-0.098281,0.202545,-0.188369,-0.182987,-0.198462,-0.174029,-0.3089,0.103295,0.003449,0.035601,-0.100196,-0.011019,-0.034436
92,3833.333,True,-0.023966,-0.598046,-0.315705,0.063419,-0.6013,-0.200678,-0.086393,-0.558592,-0.197664,0.167526,-0.430398,-0.0651,-0.146749,-0.484317,-0.026829,0.246714,-0.23589,-0.10308,-0.212284,-0.185697,-0.096898,0.204523,-0.18777,-0.184629,-0.199292,-0.173863,-0.300805,0.103606,0.003539,0.036063,-0.100464,-0.01111,-0.034946
93,3875.0,True,-0.021803,-0.599153,-0.313129,0.06572,-0.601634,-0.196108,-0.084162,-0.560002,-0.19511,0.167677,-0.430418,-0.061189,-0.14606,-0.484973,-0.022651,0.247636,-0.236759,-0.096553,-0.212182,-0.186471,-0.089176,0.203793,-0.187256,-0.182488,-0.198883,-0.17399,-0.300137,0.10373,0.003582,0.036103,-0.100578,-0.011132,-0.034967
94,3916.667,True,-0.021891,-0.601461,-0.312768,0.065686,-0.60299,-0.195557,-0.084293,-0.56138,-0.194379,0.166567,-0.43105,-0.059999,-0.145965,-0.485026,-0.021205,0.247111,-0.240302,-0.094606,-0.212162,-0.186561,-0.083341,0.20181,-0.18794,-0.180579,-0.19858,-0.175777,-0.294621,0.103737,0.003592,0.036193,-0.100581,-0.011154,-0.035028
95,3958.333,True,-0.020312,-0.600482,-0.318314,0.066364,-0.602847,-0.20422,-0.083128,-0.561373,-0.203374,0.166649,-0.431943,-0.066656,-0.144996,-0.485567,-0.028986,0.248517,-0.241676,-0.101697,-0.212299,-0.188947,-0.094071,0.200757,-0.187772,-0.183084,-0.19729,-0.175527,-0.297812,0.103736,0.003463,0.036212,-0.100575,-0.011099,-0.035055
96,4000.0,True,-0.020525,-0.600719,-0.318572,0.0664,-0.603001,-0.204067,-0.083043,-0.562663,-0.202637,0.16624,-0.431797,-0.06651,-0.144928,-0.487008,-0.028328,0.246994,-0.241255,-0.101868,-0.212806,-0.190687,-0.091105,0.199865,-0.187543,-0.184051,-0.195615,-0.177534,-0.291543,0.103641,0.003467,0.036392,-0.100448,-0.011114,-0.035256
97,4041.667,True,-0.022602,-0.600218,-0.323344,0.06627,-0.602515,-0.211666,-0.083159,-0.562603,-0.206517,0.1664,-0.431236,-0.075503,-0.145564,-0.487028,-0.03567,0.246868,-0.239236,-0.119018,-0.215915,-0.191415,-0.105489,0.199416,-0.187356,-0.201363,-0.19487,-0.177343,-0.313615,0.103654,0.003368,0.036404,-0.100467,-0.011066,-0.035274
98,4083.333,True,-0.02429,-0.599721,-0.322771,0.066182,-0.602097,-0.211018,-0.08322,-0.562544,-0.205943,0.166575,-0.430942,-0.075212,-0.14534,-0.48769,-0.034691,0.246928,-0.238026,-0.119523,-0.216103,-0.19353,-0.104056,0.198896,-0.186711,-0.200292,-0.194056,-0.177187,-0.308994,0.103593,0.003368,0.036418,-0.100414,-0.011073,-0.035294
99,4125.0,True,-0.025058,-0.599648,-0.319859,0.065862,-0.601916,-0.206142,-0.084246,-0.562525,-0.201166,0.16652,-0.430623,-0.069493,-0.146037,-0.487732,-0.028748,0.246456,-0.2379,-0.104445,-0.2163,-0.195418,-0.091141,0.195326,-0.18687,-0.180068,-0.193385,-0.178,-0.287949,0.103755,0.003336,0.036519,-0.10057,-0.011036,-0.035387
100,4166.667,True,-0.030837,-0.595989,-0.326052,0.058813,-0.599641,-0.212977,-0.090038,-0.560442,-0.209044,0.16322,-0.428919,-0.076672,-0.154802,-0.487194,-0.036214,0.242108,-0.230602,-0.113194,-0.222785,-0.195126,-0.106326,0.182767,-0.18538,-0.181418,-0.19318,-0.176743,-0.308759,0.103849,0.002994,0.036744,-0.100712,-0.0107,-0.035637
101,4208.333,True,-0.031956,-0.59252,-0.343305,0.057939,-0.594908,-0.227066,-0.091432,-0.556062,-0.223913,0.163219,-0.42576,-0.087587,-0.159697,-0.484394,-0.047364,0.247232,-0.227832,-0.122749,-0.227139,-0.19138,-0.120378,0.179261,-0.186058,-0.184488,-0.187443,-0.173615,-0.326823,0.103997,0.002609,0.037487,-0.10099,-0.010272,-0.036407
102,4250.0,True,-0.031939,-0.59172,-0.342403,0.058016,-0.594787,-0.225587,-0.090994,-0.556028,-0.221916,0.164624,-0.42569,-0.08645,-0.159114,-0.484442,-0.045897,0.250444,-0.22769,-0.122153,-0.225014,-0.192345,-0.116604,0.169821,-0.18648,-0.175802,-0.16134,-0.175012,-0.293884,0.103915,0.002495,0.03818,-0.100914,-0.010135,-0.037333
103,4291.667,True,-0.031926,-0.589338,-0.336425,0.057971,-0.594223,-0.225211,-0.09056,-0.55599,-0.220614,0.164671,-0.425703,-0.085509,-0.158087,-0.486471,-0.040525,0.249992,-0.227933,-0.120091,-0.216271,-0.198558,-0.093112,0.151481,-0.187763,-0.168145,-0.136201,-0.178936,-0.243795,0.103146,0.002657,0.036798,-0.100102,-0.010212,-0.036189
104,4333.333,True,-0.031773,-0.587829,-0.31994,0.058029,-0.594187,-0.216439,-0.089138,-0.556134,-0.208711,0.164944,-0.425815,-0.082389,-0.153474,-0.488434,-0.029471,0.247836,-0.228169,-0.119505,-0.207436,-0.207185,-0.078725,0.124158,-0.191982,-0.166853,-0.119642,-0.183251,-0.216401,0.101764,0.002819,0.03528,-0.098664,-0.010354,-0.034904
105,4375.0,True,-0.030688,-0.587968,-0.302855,0.058328,-0.594605,-0.198381,-0.08811,-0.55707,-0.190707,0.164449,-0.426931,-0.074643,-0.149337,-0.48878,-0.016449,0.245826,-0.234578,-0.119221,-0.202005,-0.207838,-0.077486,0.11754,-0.198403,-0.168248,-0.107728,-0.185569,-0.2296,0.10108,0.002733,0.035117,-0.097944,-0.010311,-0.034724
106,4416.667,True,-0.030731,-0.587093,-0.296285,0.058374,-0.594443,-0.191512,-0.08793,-0.557602,-0.183091,0.164295,-0.426931,-0.06841,-0.1481,-0.489641,-0.00881,0.245617,-0.234653,-0.118727,-0.202301,-0.209013,-0.072052,0.124466,-0.196291,-0.168118,-0.113472,-0.185363,-0.229165,0.100575,0.00274,0.033794,-0.09737,-0.01037,-0.033383
107,4458.333,True,-0.032267,-0.58541,-0.286027,0.058117,-0.593775,-0.180105,-0.088214,-0.557636,-0.16964,0.162979,-0.426862,-0.056259,-0.147869,-0.489812,0.00413,0.241415,-0.234402,-0.109997,-0.202805,-0.209739,-0.054844,0.116916,-0.193191,-0.151483,-0.115118,-0.185226,-0.2006,0.099774,0.002755,0.033131,-0.096508,-0.010395,-0.032765
108,4500.0,True,-0.033075,-0.585419,-0.286067,0.057782,-0.593745,-0.179388,-0.088612,-0.557668,-0.16908,0.161732,-0.426861,-0.05441,-0.14735,-0.489821,0.003573,0.239484,-0.234761,-0.108114,-0.203151,-0.210105,-0.056769,0.117515,-0.193035,-0.149564,-0.112801,-0.185161,-0.205759,0.099245,0.002744,0.033188,-0.095984,-0.010392,-0.032824
109,4541.667,True,-0.034183,-0.585945,-0.2834,0.05714,-0.594408,-0.17653,-0.089174,-0.558927,-0.16652,0.160487,-0.427867,-0.050859,-0.147281,-0.490308,0.005837,0.237229,-0.236576,-0.10212,-0.2034,-0.211332,-0.051998,0.114232,-0.193538,-0.138274,-0.11269,-0.185074,-0.188601,0.098737,0.002748,0.033146,-0.095416,-0.010398,-0.032799
110,4583.333,True,-0.029682,-0.587602,-0.284988,0.058445,-0.596174,-0.176967,-0.085397,-0.559694,-0.169317,0.161131,-0.42877,-0.052266,-0.140894,-0.490969,0.004801,0.237704,-0.237391,-0.103592,-0.197503,-0.212116,-0.054126,0.116781,-0.193442,-0.139813,-0.102728,-0.186689,-0.197784,0.097999,0.002906,0.033183,-0.094669,-0.010656,-0.032838
111,4625.0,True,-0.029294,-0.590316,-0.281062,0.058674,-0.598091,-0.175393,-0.084324,-0.561427,-0.166887,0.16124,-0.430362,-0.052765,-0.139993,-0.49204,0.00432,0.237937,-0.244022,-0.10377,-0.195911,-0.212428,-0.055716,0.119789,-0.193436,-0.143211,-0.100599,-0.186601,-0.200016,0.097995,0.002945,0.0332,-0.094672,-0.010719,-0.032843
112,4666.667,True,-0.02926,-0.590938,-0.283373,0.058907,-0.599001,-0.181385,-0.083381,-0.561845,-0.170614,0.161609,-0.430621,-0.061683,-0.137816,-0.492538,0.002964,0.238146,-0.244097,-0.113319,-0.192917,-0.21254,-0.056712,0.120593,-0.193279,-0.1584,-0.101799,-0.186602,-0.202132,0.097686,0.003051,0.033137,-0.094383,-0.010865,-0.032763
113,4708.333,True,-0.02933,-0.589891,-0.284499,0.05934,-0.598881,-0.183555,-0.08333,-0.561442,-0.170975,0.162741,-0.431079,-0.062802,-0.136236,-0.492733,0.002421,0.240115,-0.244066,-0.11318,-0.191617,-0.21339,-0.058829,0.121151,-0.193279,-0.156264,-0.102922,-0.186506,-0.213931,0.097676,0.003069,0.033084,-0.094377,-0.010887,-0.032677
114,4750.0,True,-0.02839,-0.590548,-0.28966,0.06349,-0.598963,-0.187419,-0.081423,-0.561787,-0.17268,0.166701,-0.431438,-0.064727,-0.134375,-0.493928,-0.002083,0.242224,-0.244286,-0.113057,-0.190844,-0.215714,-0.068003,0.121612,-0.193243,-0.156369,-0.101722,-0.186922,-0.232141,0.097798,0.003127,0.033262,-0.094543,-0.010912,-0.032809
115,4791.667,True,-0.025114,-0.590335,-0.292939,0.064277,-0.598916,-0.188237,-0.080923,-0.561713,-0.176964,0.166162,-0.432059,-0.066204,-0.134065,-0.494335,-0.002306,0.241867,-0.246243,-0.112963,-0.189797,-0.217794,-0.063124,0.11743,-0.190067,-0.155535,-0.101149,-0.188231,-0.216326,0.097699,0.003193,0.033313,-0.094434,-0.010955,-0.03284
116,4833.333,True,-0.026138,-0.589361,-0.299702,0.060864,-0.598745,-0.19458,-0.082772,-0.561527,-0.188342,0.162017,-0.432333,-0.07143,-0.136665,-0.494402,-0.01053,0.239599,-0.247304,-0.117793,-0.190277,-0.216174,-0.069426,0.117896,-0.189238,-0.172036,-0.103015,-0.186655,-0.228421,0.09755,0.003203,0.034258,-0.094322,-0.010982,-0.033706
117,4875.0,True,-0.028865,-0.586465,-0.30351,0.059672,-0.597396,-0.196304,-0.086119,-0.560142,-0.189759,0.162008,-0.430576,-0.07055,-0.141087,-0.494428,-0.012189,0.237402,-0.240381,-0.11525,-0.197488,-0.217226,-0.070149,0.110179,-0.186434,-0.153833,-0.116107,-0.183513,-0.225092,0.097443,0.003259,0.03422,-0.094239,-0.011001,-0.033698
118,4916.667,True,-0.028901,-0.585223,-0.309039,0.059285,-0.597386,-0.202115,-0.086715,-0.560103,-0.198005,0.161998,-0.430673,-0.072667,-0.141414,-0.49491,-0.021172,0.237434,-0.240211,-0.119037,-0.197235,-0.216925,-0.085738,0.111033,-0.185818,-0.169034,-0.115996,-0.179655,-0.246138,0.097434,0.003175,0.034876,-0.094235,-0.010966,-0.034408
119,4958.333,True,-0.030877,-0.582226,-0.306081,0.057801,-0.597115,-0.19898,-0.088789,-0.559456,-0.193555,0.160872,-0.432209,-0.067886,-0.141307,-0.495432,-0.017223,0.234191,-0.241276,-0.117401,-0.196699,-0.218275,-0.085164,0.109303,-0.185523,-0.165356,-0.112266,-0.17862,-0.240656,0.097419,0.003146,0.034727,-0.094222,-0.010959,-0.034259
120,5000.0,True,-0.030884,-0.582034,-0.304288,0.057884,-0.597273,-0.198866,-0.088074,-0.55949,-0.192724,0.162487,-0.432899,-0.067479,-0.138687,-0.49783,-0.016956,0.234314,-0.241858,-0.117276,-0.196095,-0.226139,-0.084645,0.109584,-0.185446,-0.165134,-0.110918,-0.17868,-0.237425,0.097411,0.003175,0.034893,-0.094215,-0.01104,-0.034441
121,5041.667,True,-0.030316,-0.580372,-0.311312,0.057856,-0.596737,-0.205161,-0.08804,-0.55827,-0.201625,0.162016,-0.432931,-0.07377,-0.13814,-0.497846,-0.022382,0.233739,-0.24198,-0.120628,-0.195483,-0.226464,-0.084024,0.109679,-0.182466,-0.167527,-0.107793,-0.179742,-0.232039,0.096913,0.003338,0.03495,-0.093749,-0.011201,-0.034493
122,5083.333,True,-0.029507,-0.58027,-0.310818,0.059808,-0.597001,-0.204889,-0.086211,-0.558333,-0.200665,0.16524,-0.433083,-0.073549,-0.13486,-0.498815,-0.021909,0.233796,-0.241591,-0.120515,-0.194661,-0.228287,-0.083681,0.109792,-0.182205,-0.168257,-0.10488,-0.180365,-0.235064,0.096932,0.003559,0.035097,-0.093756,-0.011569,-0.034652
123,5125.0,True,-0.029617,-0.579935,-0.310372,0.059271,-0.596937,-0.202419,-0.088259,-0.558346,-0.199813,0.161441,-0.434808,-0.070783,-0.135711,-0.498803,-0.020796,0.229279,-0.243801,-0.11581,-0.195104,-0.22804,-0.083436,0.106828,-0.179332,-0.160255,-0.104822,-0.18038,-0.22776,0.097046,0.003561,0.035107,-0.093847,-0.011577,-0.034656
124,5166.667,True,-0.032887,-0.579911,-0.306975,0.057214,-0.596936,-0.198644,-0.090846,-0.558367,-0.193972,0.160583,-0.43474,-0.0663,-0.141644,-0.4987,-0.017942,0.223963,-0.24149,-0.115513,-0.205332,-0.227611,-0.082602,0.09706,-0.177117,-0.154894,-0.118162,-0.1784,-0.224674,0.097044,0.003478,0.035118,-0.093844,-0.011452,-0.034689
125,5208.333,True,-0.032329,-0.579937,-0.299313,0.058099,-0.59697,-0.191889,-0.089471,-0.559174,-0.185437,0.161089,-0.434793,-0.058101,-0.140815,-0.500382,-0.011428,0.224165,-0.240764,-0.109041,-0.204946,-0.228643,-0.078608,0.097219,-0.177213,-0.148301,-0.117497,-0.178449,-0.220364,0.097014,0.003497,0.035001,-0.093807,-0.011472,-0.034593
